population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2021,362514.8865918016,487313.5290086828,249827.54575387132
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2021,0.0072964779727969,0.0095955889011495,0.0054087323193991
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2021,0.0023527462165255,0.0032225946294912,0.0016072107573629
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2021,2757.1827515034597,3422.33854570436,2114.10762582489
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2021,1082.51141930621,1455.1746133623099,746.0139738767
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2021,906538.6667436878,1125195.3114429512,717387.5309434701
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2021,369751.9132134865,477045.4150363906,271521.7026944378
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2021,0.0073725440081836,0.0094321757881691,0.0054623724350678
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2021,0.0024461012422266,0.0032548184835188,0.0017363402431163
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2021,2637.46470485501,3273.6197901619003,2087.1523322473404
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2021,1073.85422200093,1385.4620211991598,788.5685411854901
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2021,825872.2775163031,993509.9031275556,660320.6136305458
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2021,330589.5992980355,433332.8388077014,240678.9310756088
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2021,0.0072678590987669,0.0094036623525222,0.0054784345529512
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2021,0.0023782793593107,0.0031860555395553,0.001660039756794
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2021,2476.38333900955,2979.04583823193,1979.97560944521
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2021,980.7974300544199,1285.6173804718599,714.04931543049
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2022,257489.4927656943,404999.7039186877,142764.1761898835
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2022,118064.6784745427,189927.82490504684,65602.41236040131
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2022,0.0018711694369022,0.0030295765763209,0.0010324706294486
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2022,0.000841521795427,0.0013708009338534,0.0004552531676629
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2022,923.83145571276,1453.0746944882198,512.21521816871
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2022,449.28674117574,722.75683644525,249.64531681698003
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2022,521933.7790544748,719783.0340238456,347951.0035713692
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2022,215635.91125672072,301690.396004022,134362.4453103954
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2022,0.0037039062162939,0.0053131387812358,0.0023281800507741
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2022,0.0014443264718945,0.0021354464412278,0.0008647875758447
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2022,1862.0610229833999,2567.91184331576,1241.35671546673
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2022,811.40191410376,1135.21056561379,505.58343771749
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2022,720443.7914525928,909713.7782360108,499641.0299225702
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2022,277378.30727805034,373656.0131913988,179498.71825001523
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2022,0.0049459251548269,0.0066115448048994,0.0031954518958553
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2022,0.0017134430007234,0.0023903486542491,0.0010555636427477
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2022,2465.89370305003,3113.7161620993,1710.14267051612
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2022,977.87847862836,1317.29902491498,632.81060166725
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2022,913729.4568770488,1148085.0881328504,692844.5661427533
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2022,353556.0533468688,474778.76177238766,243309.6758910736
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2022,0.0057416363467597,0.0074458930664675,0.0040150705654152
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2022,0.0019269702922393,0.0026380386125482,0.0012903541898026
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2022,2750.71778466584,3456.22880653352,2085.75947262517
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2022,1075.68681895049,1444.50434696741,740.2645458947001
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2022,921471.5268378744,1144517.49337412,729059.5265661819
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2022,372437.9567604074,483228.066794966,274739.3506268484
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2022,0.0059197893255882,0.0076218474277897,0.0043514501459801
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2022,0.0020318793026815,0.002729038124309,0.0014190993731416
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2022,2665.83082511687,3311.10612195729,2109.1800480637
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2022,1074.73400583412,1394.43799035803,792.8078153683101
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2022,842977.2229260158,1018708.838005812,673788.6515039407
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2022,332431.94810593827,436429.4230050204,241806.37053864507
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2022,0.0057932424033541,0.0075124059242859,0.0043653146531245
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2022,0.0019445770906799,0.0026852229032891,0.0013860045606132
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2022,2505.75674446799,3028.1204189858,2002.84232116218
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2022,977.5709625123001,1283.39268697407,711.07150722391
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2023,273970.8819178286,428687.9981288953,150465.29822830553
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2023,123069.07854084978,198778.65169780137,67297.74388796547
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2023,0.002114999690222,0.0033795795961631,0.0011159850433698
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2023,0.0009242212357067,0.001528777099189,0.0004941911018369
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2023,968.12881110202,1514.85150194433,531.6980741390299
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2023,460.93563841267,744.49379006867,252.05298447437
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2023,548428.925222237,752114.0369808082,365480.011167112
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2023,217437.2351402536,310305.04380405176,132695.37059098753
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2023,0.0041964609061104,0.006039958270709,0.0026412589352502
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2023,0.0015549933758901,0.0023473134477201,0.0009181433842798
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2023,1968.89986774749,2700.14428458979,1312.09991405847
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2023,822.9585604246199,1174.44554506389,502.22672803087005
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2023,750071.7184320793,968144.3259853056,501359.0457141218
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2023,268404.1291411248,368358.2453880661,170550.894492246
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2023,0.0056145882197891,0.0077009193658841,0.0034509886563413
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2023,0.0017953835379841,0.0025420267677947,0.0011058038252821
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2023,2607.5119340163,3365.60867690607,1742.8995958670803
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2023,962.89356820388,1321.47663455856,611.8473657000101
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2023,939671.2198792952,1191980.5511937968,692120.4633726837
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2023,332298.239751528,452281.1423221412,224903.159462258
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2023,0.0064701638803652,0.008517733625347,0.0044301965355224
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2023,0.0019627869190699,0.0027357267580872,0.0012725458055644
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2023,2903.95635229873,3683.69214702607,2138.9264389998298
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2023,1037.6709461269402,1412.34272327087,702.30728408505
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2023,984847.8172237666,1216647.2001953912,776204.92159246
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2023,363369.2297465041,471384.6276970414,267185.0138383129
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2023,0.0067668238245816,0.008890265034993,0.00483745068095
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2023,0.0020906019261005,0.0028625770661928,0.0014165136035997
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2023,2844.12575312543,3513.53536457851,2241.58937918651
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2023,1046.35290799318,1357.39252417761,769.38219671751
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2023,921400.1566271456,1125758.8822886262,745492.4668246899
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2023,333627.9365551082,441617.0845124771,241300.80533973567
